logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
-1.45279465131581 3.73110467826549 0.00367032238085682 MTCP1 1 14 16 8 2
-0.923830623846452 5.45609008637073 0.00172271367361218 MTERF1 1 53 48 28 21
1.23133297551042 5.02579320055244 0.00137196442300553 MTERF3 1 16 18 54 22
0.00477171124984082 4.71467759706322 1 MTERF4 1 24 21 29 13
1.04860593609147 2.24085536113587 0.507860558732546 MTF1 1 2 1 4 2
1.11332858086572 6.01069784689555 0.00013374110736653 MTF2 1 40 34 102 49
2.27388577419411 3.35120068169655 0.00397142196741511 MTFMT 1 3 2 19 5
-1.30171962997286 4.21448046499899 0.00224836515837154 MTFR1 1 24 19 10 6
-0.318148606379996 6.59335460650302 0.312642644263615 MTFR1L 1 102 93 111 40
-1.05309527073887 5.25756018213936 0.000616073951530111 MTFR2 1 47 43 24 16
2.44638272056897 3.66740210752094 0.000263887973628626 MTG1 1 3 3 24 8
0.0306011931258341 7.08145688679726 0.89501134269276 MTHFD1 1 143 104 119 107
-0.0637794910352887 4.83312285991435 1 MTHFD1L 1 25 25 19 24
-0.672178900011422 8.84232105107455 0.00500447157374013 MTHFD2 1 578 471 368 239
1.3431358777067 4.74316414105183 0.000170965696360926 MTHFD2L 1 13 13 33 28
-2.27826899163602 1.32384535871522 1 MTHFD2P1 1 1 0 0 0
-0.739699344660382 2.80409016940335 0.629131267001689 MTHFR 1 6 5 2 4
0.646091370490918 4.95677737716969 0.126277603986674 MTHFS 1 21 21 47 16
1.0837133998278 3.01196031073839 0.18936082220256 MTHFSD 1 4 3 9 5
0.228675416799808 6.83608236558794 0.458402833653373 MTIF2 1 105 88 152 64
-0.819119151043854 5.26433736284689 0.182500374668829 MTLN 1 34 50 43 6
0.110233791330714 3.67251840485064 0.999999999999974 MTM1 1 11 8 13 6
2.36767826911607 1.32747181650265 1 MTMR1 1 0 0 0 1
0.103128596441853 1.96084721927134 1 MTMR10 1 2 1 2 1
0.584670166774885 3.1501947827158 0.405006038842066 MTMR12 1 5 5 10 4
0.103097858541213 1.95657755544786 1 MTMR3 1 2 1 3 0
-0.868812017383763 3.15324200995537 0.210168020689938 MTMR4 1 8 8 5 3
0.922200103400424 3.19169985140855 0.151709484067295 MTMR6 1 5 4 12 4
-0.20449743014804 2.85460891155006 0.814570158828888 MTMR8 1 5 5 5 3
0.924700360914917 2.61758607228384 0.424030726320818 MTMR9 1 2 3 5 4
-0.32792334759626 5.73977930629012 0.335428762325871 MTO1 1 57 49 37 39
-1.24095672371968 3.82092757529861 0.00794723495271245 MTOR 1 17 14 8 4
-0.396582666768856 6.18013433288207 0.105155155560228 MTPAP 1 80 69 66 39
0.322800697839181 6.40758890293481 0.364712913254204 MTPN 1 75 63 68 83
1.6819448803141 3.6053204388303 0.00951971154372117 MTR 1 5 4 10 16
-1.32150671412453 4.37751785795663 0.000802720714221855 MTRF1 1 27 22 11 7
1.2104754018721 4.70564557335463 0.000375813006317477 MTRF1L 1 15 12 33 25
-4.5913099363398 1.96106919267396 0.03126144465052 MTRNR2L8 1 3 3 0 0
-1.48644625965663 5.54169093498928 0.00288391545933983 MTRR 1 64 57 12 25
3.22062535096575 1.47355462856117 0.500012206732887 MTURN 1 0 0 2 0
0.6584132804972 6.26687519020814 0.0371297349258537 MTX1 1 49 59 113 50
3.22065609055156 1.47794117165914 0.500012206732887 MTX1P1 1 0 0 1 1
-2.93645033814892 2.40266749553012 0.0117292424661778 MUC1 1 6 4 0 1
2.36764752784486 1.32305258639459 1 MUC15 1 0 0 1 0
-0.28292132309657 2.05654154520613 1 MUC19 1 2 2 3 0
-0.093074590539926 3.32495755425582 1 MUM1 1 7 8 8 5
1.17707999668857 4.77651412709451 0.000487690061226458 MUS81 1 14 15 37 24
0.231239264631771 4.96913141110157 0.494253113668834 MUT 1 27 23 25 28
1.64386203175328 4.14063120643046 0.000114771417222854 MUTYH 1 7 7 24 17
2.36767826911607 1.32747181650265 1 MVP 1 0 0 0 1
-3.12133667214756 1.4762687307197 0.500012206732887 MX1 1 1 1 0 0
-0.761181934599242 2.96088611752497 0.359396045732749 MXD1 1 8 5 4 3
4.91300390775828 2.06407147477467 0.0156330116465042 MXD3 1 0 0 4 3
3.75313603589579 1.62267747973997 0.25001831009984 MXD4 1 0 0 0 3
-0.515339316575736 4.03571563248151 0.262735201801337 MXI1 1 17 14 12 8
-5.43831271140509 2.4003221227367 0.000977874346469707 MXRA7 1 6 5 0 0
3.75310529668569 1.61830034969423 0.25001831009984 MXRA8 1 0 0 1 2
-0.637742312424113 3.58243782289099 0.310712275128232 MYADM 1 12 10 7 6
-0.155828198964627 5.44478000170983 0.803856732308244 MYB 1 44 38 23 40
2.36764752784486 1.32305258639459 1 MYBPHL 1 0 0 1 0
2.36767826911607 1.32747181650265 1 MYCBPAP 1 0 0 0 1
0.742420381276397 2.85447740801381 0.480780153539975 MYCL 1 4 3 7 4
0.535424516805744 4.71681506688455 0.16144689429261 MYD88 1 20 17 34 16
1.21854619753124 5.57816247427525 0.00184430503478722 MYH10 1 31 21 50 57
2.36767826911607 1.32747181650265 1 MYH11 1 0 0 0 1
3.79736498041213 2.75866447095245 0.00247182481651571 MYH9 1 1 0 5 10
2.36764752784486 1.32305258639459 1 MYHAS 1 0 0 1 0
-1.28229843384363 1.73709229939958 0.625018309429777 MYL5 1 2 1 1 0
-1.07453840473957 5.66966462075149 0.00040877054104445 MYL6B 1 56 66 35 19
2.36767826911607 1.32747181650265 1 MYL9 1 0 0 0 1
0.784692625819757 4.05719309532671 0.37398214660152 MYLIP 1 11 10 5 24
-2.78853306121318 2.32120063935223 0.0214993972037388 MYLK-AS1 1 5 4 1 0
0.0893785362088418 1.47433974409811 1 MYLK3 1 1 0 1 0
2.36767826911607 1.32747181650265 1 MYLK4 1 0 0 0 1
-0.441501039353654 5.00027767234822 0.177141787704846 MYNN 1 32 32 31 13
-1.09043077332014 3.39497473968433 0.0615194394492989 MYO16 1 11 10 7 2
0.942586996442317 2.62470730022399 0.323142580877438 MYO18A 1 3 2 3 6
3.22065609055156 1.47794117165914 0.500012206732887 MYO18B 1 0 0 1 1
0.803893817584519 5.35847740632803 0.0159503688464221 MYO19 1 29 24 43 41
3.75307455813034 1.61393457713134 0.25001831009984 MYO1C 1 0 0 2 1
1.79037637728528 3.40554161936914 0.00232365762177694 MYO1D 1 4 3 14 9
2.36767826911607 1.32747181650265 1 MYO1F 1 0 0 0 1
-2.02601841583901 2.79622284022005 0.0212951651189823 MYO3B 1 7 7 2 1
1.89756728786816 2.60999478678089 0.0574148138875087 MYO6 1 2 1 8 3
-0.815309052774706 1.96271704953515 0.687522885948556 MYO9A 1 2 2 1 1
0.314578339442091 2.49196396723612 0.867352653034853 MYO9B 1 3 3 0 6
3.75310529668569 1.61830034969423 0.25001831009984 MYOM1 1 0 0 1 2
-0.815309052774706 1.96271704953515 0.687522885948556 MYOM2 1 2 2 1 1
2.36764752784486 1.32305258639459 1 MYOZ1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 MYPOP 1 0 0 1 0
-0.815339792360517 1.95844294755069 0.687522885948556 MYRF 1 2 2 2 0
-1.65545304749493 3.97781432031607 0.000348618575330834 MYSM1 1 21 17 8 3
4.69858263193515 1.96601784733873 0.03126144465052 MZF1 1 0 0 3 3
2.36767826911607 1.32747181650265 1 MZF1-AS1 1 0 0 0 1
0.37894010783803 5.14687509404924 0.208809668033022 MZT1 1 29 25 39 26
-1.6682868742102 1.8572913863779 0.375030515715737 N4BP1 1 2 2 0 1
2.05597702891996 3.21007505617457 0.0025014628987904 N4BP2 1 3 2 10 10
-1.14128332312097 5.17867582660982 0.000628781280635942 N4BP2L2 1 46 41 28 9
-1.06394447258599 4.32844648648951 0.0112937274664816 NAA11 1 24 21 16 4
0.742389654887706 2.85050561615031 0.480780153539975 NAA16 1 4 3 8 3
0.537395412802906 5.88554635634824 0.0460661648396745 NAA25 1 50 37 67 49
0.924677131462446 2.61246253483613 0.424030726320818 NAA30 1 3 2 6 3
0.544622748351101 4.92324283154049 0.198916528051518 NAA35 1 23 20 25 31
-0.866388832243366 6.10818999109177 0.00625353697670914 NAA38 1 67 92 53 29
-0.323895486578581 3.50978879215549 0.596759529201161 NAA40 1 10 9 9 5
0.945316649848116 6.07936122600772 0.000278931683489284 NAA50 1 45 39 97 54
1.61491555712626 2.47630627027667 0.146055098746484 NAA80 1 1 2 6 3
1.50470199987859 2.67048478578029 0.125254491774636 NAAA 1 2 2 9 2
-2.27826899163602 1.32384535871522 1 NAALADL2 1 1 0 0 0
0.514401669469509 3.02214414353974 0.38343346805808 NAB1 1 5 4 5 7
5.54757470298777 2.40769228511077 0.000977874346469707 NAB2 1 0 0 6 5
-0.399418222650315 4.03017401805354 0.39914388456099 NABP1 1 18 12 14 7
0.573467025715174 5.03184760795279 0.182062042158255 NABP2 1 21 25 27 34
-0.587847277788584 10.8176304519604 0.0662590865298616 NACA 1 1998 2028 1815 778
3.7530438202297 1.60958011374698 0.25001831009984 NACA2 1 0 0 3 0
2.36764752784486 1.32305258639459 1 NACA3P 1 0 0 1 0
5.41313374048556 2.32696215601447 0.00195527144826077 NACC2 1 0 0 6 4
0.325880339270463 4.0525648975666 0.589972795394395 NADK2 1 13 11 20 8
0.69309018658421 4.62153159025228 0.0480026263763699 NADSYN1 1 16 16 28 20
0.323419172703285 8.15078840315407 0.231442604539795 NAE1 1 249 219 383 176
1.25469216832783 3.24426469246304 0.0433482165970014 NAF1 1 4 4 11 7
1.60158892969135 4.02234977089322 0.000308372088081297 NAGA 1 7 6 21 16
-0.964227451019945 3.19131780960968 0.166117750375929 NAGK 1 7 10 7 1
0.391363386887294 2.96109547011439 0.647683301774815 NAIF1 1 5 4 7 4
-4.34019188838435 1.85375182992717 0.0625152589752817 NAIP 1 3 2 0 0
2.36767826911607 1.32747181650265 1 NALCN-AS1 1 0 0 0 1
-0.703574176836553 3.19537008738644 0.307598915061021 NANP 1 9 7 6 3
-0.631834254675987 8.0727250138814 0.00532169658274528 NAP1L1 1 330 276 226 137
1.07294185210121 2.67927168094503 0.301847293582002 NAP1L5 1 3 2 6 4
-3.12133667214756 1.4762687307197 0.500012206732887 NAPA-AS1 1 1 1 0 0
0.106376409795656 2.32027874718397 1 NAPB 1 3 2 4 1
-1.11443494125045 2.80077848528513 0.210203009748487 NAPEPLD 1 7 5 2 3
-0.544127116078188 7.85983095341012 0.0164663224364054 NARS 1 281 229 204 121
-0.573083961492086 8.46685223089273 0.0214595110125965 NASP 1 443 344 323 173
-1.66631483137591 3.60277432861634 0.00188636387119635 NAT1 1 15 13 7 1
0.792528594010006 3.01754756933164 0.38343346805808 NAT14 1 4 4 7 6
2.36764752784486 1.32305258639459 1 NAT8L 1 0 0 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 NAV1 1 2 2 0 0
-3.64995346272054 1.61418366426481 0.25001831009984 NAV2-AS2 1 1 2 0 0
0.894265210364564 5.13215843276917 0.0045848177384901 NBAS 1 21 22 43 31
-1.11953579783279 2.06153840367793 0.453165050410231 NBEAL1 1 3 2 1 1
6.02559433764888 2.6939649922864 0.000118754277745413 NBEAL2 1 0 0 6 9
2.36767826911607 1.32747181650265 1 NBL1 1 0 0 0 1
0.649355389725001 4.05010674491903 0.203811135643184 NBPF1 1 11 10 23 8
4.44659903336546 1.85629362092961 0.0625152589752817 NBPF10 1 0 0 3 2
0.101065880586164 2.56156916209134 0.999999999999995 NBPF11 1 4 3 0 6
-0.850139755999554 2.48098782115429 0.581116043709932 NBPF12 1 5 3 1 3
-1.5510233105793 2.54833493344025 0.0923362964100004 NBPF14 1 6 4 1 2
-1.11950505759213 2.06579417747562 0.453165050410231 NBPF15 1 3 2 0 2
-0.282883084547473 2.0596838114732 1 NBPF20 1 3 1 2 1
2.36767826911607 1.32747181650265 1 NBPF25P 1 0 0 0 1
-3.12132917077086 1.47512521201479 0.500012206732887 NBPF26 1 2 0 0 0
0.662617488608878 2.32788680303595 0.753936285608026 NBPF3 1 2 2 3 3
-1.93549375826582 2.40608866951762 0.146055098746484 NBPF4 1 5 4 0 2
-4.80512359466894 2.05989717912865 0.0156330116465042 NBPF6 1 4 3 0 0
-0.106540962733791 2.54922592498914 0.999999999999966 NBPF8 1 4 3 3 3
-0.199093021283141 2.2392269950044 1 NBPF9 1 3 2 3 1
0.287702595614975 3.46738636402633 0.720202579188271 NBR1 1 8 7 13 4
-1.07190108066708 3.50223728349852 0.0501912175270988 NBR2 1 13 10 8 2
-0.857591043615984 2.66871422112784 0.179640002716216 NCALD 1 6 4 5 0
-0.230564936744392 5.4929796937486 0.475341114593956 NCAM2 1 48 38 36 31
-0.874769514331156 5.14008519987363 0.0179419317922597 NCAPD3 1 43 36 18 21
-1.19337636213991 6.30845089761198 0.000505116540403052 NCAPG2 1 112 87 35 42
-0.132837661979994 6.26494168109688 0.62394286366641 NCAPH 1 82 64 75 48
0.277318697260688 6.85246613251221 0.254811146572742 NCBP2 1 106 86 139 78
1.55836491344243 3.54351271059583 0.00456718381155405 NCBP3 1 5 4 17 8
2.36008091724828 3.15098345120917 0.00154852272950334 NCDN 1 2 2 14 6
-2.22366240849494 2.05914490608607 0.125032042674722 NCEH1 1 3 3 1 0
0.168734711235749 4.79504939618768 0.803476386258779 NCK1 1 24 21 36 12
1.74790177235454 2.808163772183 0.0309197032698006 NCK2 1 2 2 6 7
3.75310529668569 1.61830034969423 0.25001831009984 NCKAP5L 1 0 0 1 2
1.50568651009005 2.63219557655241 0.186022054540896 NCKIPSD 1 2 2 2 8
-1.68526139309416 2.60662496207611 0.0923362964100004 NCOA1 1 7 4 3 0
-1.29717560935236 2.67749187294962 0.179640002716216 NCOA3 1 7 4 2 2
-0.192991815827585 7.4896607383335 0.396794199740184 NCOA4 1 185 168 171 114
1.18161298789644 3.05955961571751 0.133904729567064 NCOA5 1 4 3 10 5
0.108936179265044 2.95493152407057 0.999999999999927 NCOA6 1 5 5 8 2
0.621364323852884 3.37717963953969 0.295122156186988 NCOA7 1 7 5 7 10
6.05582275027361 2.63955419133144 0.00231218635549986 NCOR2 1 0 0 3 11
-4.03596514332627 1.73899032819509 0.125018310323359 NCR3 1 2 2 0 0
-3.41140720784394 2.6776436288694 0.00183403935671103 NCR3LG1 1 8 6 0 1
2.36767826911607 1.32747181650265 1 NCS1 1 0 0 0 1
-1.86063966511922 5.62721700776479 7.7863669209307e-05 NCSTN 1 78 59 32 5
-0.0987561341198419 5.48433170614815 0.782049358707435 NDC1 1 41 41 44 27
-0.184232877407474 6.58914986035444 0.45841127041287 NDC80 1 102 85 97 56
2.17433220227986 3.79595142821715 0.000395856745364424 NDE1 1 4 4 14 19
2.51465241008294 2.95894257420673 0.00258269787671098 NDEL1 1 1 2 12 5
0.81565093407477 5.13908941304285 0.00932404539747937 NDFIP2 1 23 22 49 25
4.69858263193515 1.96601784733873 0.03126144465052 NDN 1 0 0 3 3
4.14106813088551 1.73365537808464 0.125018310323359 NDOR1 1 0 0 4 0
1.30258172242645 5.07708832717196 0.000842523084187484 NDRG2 1 14 20 56 24
-1.4317569960576 4.29134720804991 0.00039566596777607 NDRG3 1 26 21 12 4
2.36764752784486 1.32305258639459 1 NDRG4 1 0 0 1 0
5.41316446921183 2.33114502832816 0.00195527144826077 NDST1 1 0 0 5 5
-0.40934755161309 3.05391317542134 0.663705903847344 NDST2 1 8 5 7 2
0.270257493990293 7.98920252442398 0.454773946780594 NDUFA11 1 185 237 366 135
-0.00353963951710703 8.59226116972399 0.991208507065783 NDUFA13 1 316 394 530 175
-1.05908108555989 7.52285546639965 0.0053368897473561 NDUFA3 1 190 262 159 55
-0.0974963613477023 9.30122854730771 0.798346902434581 NDUFA4 1 561 643 841 278
2.36767826911607 1.32747181650265 1 NDUFA4L2 1 0 0 0 1
-0.498763466934735 9.16407004313661 0.0484038882331015 NDUFA5 1 653 595 541 291
4.49905177799805 1.86493135178337 0.0435977702199384 NDUFA6-DT 1 0 0 1 4
-1.13734472025427 7.91283244426298 0.00461865872803263 NDUFA7 1 295 313 215 61
-0.284338780571031 7.41122540224853 0.301623954441991 NDUFA8 1 168 175 188 82
-0.96858286162875 8.02250716237802 0.000559769471758831 NDUFA9 1 315 319 217 94
0.252898893714412 7.91155150099559 0.56229078601355 NDUFAB1 1 181 221 375 107
1.00047762517211 5.79496460779908 0.00860244867485471 NDUFAF3 1 29 37 93 35
-0.904775894400845 4.69751947426958 0.0156573559987583 NDUFAF5 1 27 30 15 13
-0.330326856043454 4.79260580243323 0.367025860260868 NDUFAF7 1 29 24 25 14
1.35073523571749 5.07036003922825 0.00086965725057738 NDUFAF8 1 15 18 59 22
0.414271547427483 6.83296180860309 0.258129796779458 NDUFB10 1 88 90 175 58
0.631325692375333 6.71396833822775 0.0248787841066774 NDUFB6 1 67 83 145 75
-1.42224084346568 7.89198073895826 8.79809155176463e-05 NDUFB8 1 297 337 175 58
-0.651413000391317 8.27223196298011 0.0547344642333862 NDUFC1 1 339 357 321 114
-1.13327230189666 9.2881267598236 0.00155439958292738 NDUFC2 1 696 885 509 198
-0.756031810968973 6.6460309549688 0.00131323165251952 NDUFS1 1 125 104 75 50
-0.30942091843656 8.78423146047417 0.356186273195562 NDUFV2 1 434 467 520 193
2.36767826911607 1.32747181650265 1 NDUFV2-AS1 1 0 0 0 1
-3.30655330925883 2.6111813055419 0.00183403935671103 NDUFV2P1 1 6 7 1 0
-4.34019188838435 1.85375182992717 0.0625152589752817 NEB 1 3 2 0 0
-1.58443676387672 2.24599452412235 0.343810074148748 NEBL 1 4 3 0 2
-0.795712974210672 4.88073284035507 0.0152396001698449 NECAP1 1 33 31 20 14
0.616900430257486 4.54101270377285 0.0773424682617653 NEDD1 1 16 15 24 20
-1.3416943176772 3.98173842129901 0.00554226262076765 NEDD4 1 21 15 8 5
-1.52184416331789 3.01029936595877 0.0414382042567067 NEDD4L 1 9 7 3 2
4.44659903336546 1.85629362092961 0.0625152589752817 NEDD8-MDP1 1 0 0 3 2
2.10735931315609 3.42358159075207 0.00269901573516356 NEFH 1 3 3 10 14
1.78462234601878 3.69595507256592 0.00106016015961747 NEIL3 1 4 5 14 15
1.27774574839393 3.9970072296575 0.00382218516642425 NEK1 1 8 7 19 15
2.36764752784486 1.32305258639459 1 NEK11 1 0 0 1 0
0.502410679659122 5.56581987638832 0.0701170377916774 NEK2 1 37 33 57 35
-0.868835251888242 3.14842863095911 0.210168020689938 NEK3 1 9 7 6 2
0.563547488781883 3.67428580969385 0.324228071878125 NEK4 1 8 8 15 7
4.1411296039715 1.74231231708737 0.125018310323359 NEK5 1 0 0 2 2
-0.722741473187136 3.3165764947247 0.247945045577939 NEK7 1 9 9 8 2
3.22062535096575 1.47355462856117 0.500012206732887 NEK8 1 0 0 2 0
-1.6852074147194 2.61580339542277 0.0574148138875087 NEK9 1 6 5 1 2
2.36764752784486 1.32305258639459 1 NELL2 1 0 0 1 0
-0.14473619442473 5.85009148597271 0.622955751396784 NEMF 1 60 49 61 31
3.22068683079222 1.48233934896779 0.500012206732887 NEMP2 1 0 0 0 2
0.521396950643205 3.99191210996734 0.253154099239775 NEPRO 1 12 9 16 12
3.22062535096575 1.47355462856117 0.500012206732887 NES 1 0 0 2 0
0.97289640517195 3.50516502135258 0.214656928159451 NETO2 1 6 6 5 15
-2.55843688341778 2.73869771054757 0.00739542742456172 NEU3 1 7 7 1 1
3.22068683079222 1.48233934896779 0.500012206732887 NEURL4 1 0 0 0 2
2.36764752784486 1.32305258639459 1 NEXN 1 0 0 1 0
-1.58446750411737 2.24179256369462 0.179735562251946 NF1 1 4 3 1 1
3.22068683079222 1.48233934896779 0.500012206732887 NF1P8 1 0 0 0 2
2.67864177202785 3.36922281656127 0.000104256878183959 NF2 1 2 2 15 10
4.1411296039715 1.74231231708737 0.125018310323359 NFAT5 1 0 0 2 2
1.5762148992014 2.46702284730869 0.184702139593321 NFATC1 1 2 1 8 1
-0.815339792360517 1.95844294755069 0.687522885948556 NFATC2 1 2 2 2 0
-0.565352019360488 4.27531598566568 0.298078170992326 NFATC2IP 1 22 16 9 14
0.523660952678156 4.91746237260753 0.22677246219702 NFATC3 1 23 20 44 15
0.919580320484955 2.56318974539952 0.566221174567888 NFE2L1 1 3 2 1 7
0.32223101569694 5.49213382288942 0.279515359102667 NFE2L2 1 39 32 43 38
0.458183039452175 2.86815767612171 0.679529256340616 NFE2L3 1 4 4 3 7
0.571867860399206 3.44834304924625 0.281224348993795 NFIA 1 7 6 9 9
-3.64995346272054 1.61418366426481 0.25001831009984 NFIA-AS1 1 1 2 0 0
-0.753650901654783 1.61549408458981 1 NFIB 1 2 0 0 1
-1.05201829798324 2.3269953583107 0.343810074148748 NFIL3 1 4 3 1 2
3.75307455813034 1.61393457713134 0.25001831009984 NFIX 1 0 0 2 1
1.07921086950918 2.85776679750072 0.237988238192516 NFKB1 1 3 3 7 5
4.81556631535152 1.97461436027461 0.0388440672990428 NFKB2 1 0 0 1 5
1.47529438600806 4.0272343928421 0.00300802807517525 NFKBIA 1 7 7 27 10
-2.27826899163602 1.32384535871522 1 NFKBID 1 1 0 0 0
2.206639109142 3.46715547014591 0.00554095376811183 NFKBIE 1 3 3 9 16
-0.815309052774706 1.96271704953515 0.687522885948556 NFKBIZ 1 2 2 1 1
1.5987545767249 4.19703069371361 0.000453664609350353 NFRKB 1 8 7 21 21
-0.625203597650383 5.02148182192532 0.0991743552329621 NFX1 1 38 30 19 21
-0.611972810641116 3.15544392493536 0.405006038842066 NFXL1 1 8 7 5 4
-0.29895858066212 3.58392337088995 0.735988354610137 NFYA 1 11 9 8 7
-0.347087730675253 5.3894839416049 0.239376814361975 NFYB 1 43 40 42 19
-0.289171509273763 4.60104993077503 0.441577527922861 NHEJ1 1 24 21 19 15
2.36764752784486 1.32305258639459 1 NHLH1 1 0 0 1 0
2.54921485971388 2.62151102175905 0.0129541015610903 NHLRC2 1 1 1 6 6
-0.555347680552119 3.23813519238163 0.424498871811127 NHLRC3 1 8 8 7 3
-5.43831271140509 2.4003221227367 0.000977874346469707 NICN1 1 6 5 0 0
-0.820700178699768 7.19230809575618 0.00705410296742332 NIFK 1 175 167 136 51
4.14116034149639 1.74665732486674 0.125018310323359 NIN 1 0 0 1 3
-1.44229588877697 3.31944266081575 0.0191960732077958 NINJ2 1 11 10 5 2
-0.0305632999888501 6.45742223480419 0.911420676039011 NIP7 1 88 74 100 49
0.458183039452175 2.86815767612171 0.679529256340616 NIPA1 1 4 4 3 7
2.36764752784486 1.32305258639459 1 NIPAL1 1 0 0 1 0
1.2182020259098 4.55100132141004 0.000549249850298309 NIPAL3 1 13 11 32 20
0.393182394113284 4.23371301559272 0.378384216340765 NIPBL 1 15 12 23 10
-0.96389938495666 3.05722804346647 0.18936082220256 NIPBL-DT 1 8 7 5 2
0.864460254236469 4.44439709121044 0.0499475601520626 NIPSNAP1 1 13 13 20 23
-2.65621646969269 2.79691651403783 0.00418779564892722 NIPSNAP3B 1 8 7 1 1
-0.120126562215028 4.51610121573918 0.8200574357796 NKAPD1 1 22 18 19 15
-0.28292132309657 2.05654154520613 1 NKAPP1 1 2 2 3 0
2.36764752784486 1.32305258639459 1 NKG7 1 0 0 1 0
0.682692641683508 3.20861709784224 0.229665610560965 NKIRAS1 1 5 5 7 8
1.23667166448732 4.32194978950788 0.00277588496577339 NKIRAS2 1 11 9 29 15
-1.90866253625451 3.23854833196008 0.00408814739589248 NKRF 1 12 9 3 2
-0.557129845870947 4.43125593642155 0.130419760543332 NKTR 1 25 18 18 9
2.36767826911607 1.32747181650265 1 NKX1-1 1 0 0 0 1
-1.51418807850587 3.19643239627442 0.0226946373840837 NLK 1 9 10 4 2
-0.567126442763785 2.7489100980518 0.82059177543727 NLRP1 1 6 4 1 5
3.22062535096575 1.47355462856117 0.500012206732887 NLRP11 1 0 0 2 0
-0.16192244181252 3.80278164426663 0.877677027863448 NLRP2 1 13 10 10 9
-0.211005410027819 7.46012595300799 0.382450119155344 NMD3 1 188 160 155 119
-1.1114304662059 10.1472618145525 0.00019222736342552 NME1 1 1397 1477 862 412
-1.15201247730134 5.24457489474181 0.00213059827839132 NME1-NME2 1 42 49 30 9
0.274244431117289 9.80751245322985 0.420626589534184 NME2 1 697 803 1263 509
-1.00043757050834 5.66986370382347 0.000607474290480488 NME6 1 63 57 30 25
-0.433431527211401 4.96084725857203 0.208992202483072 NME7 1 31 31 31 12
-0.0762958259702763 5.25367887833261 0.820445426199539 NMI 1 36 33 41 20
-0.617273041442581 3.73076745451687 0.199805162595415 NMNAT1 1 14 11 11 4
-0.450211069238589 2.32208884688325 0.753936285608026 NMNAT3 1 3 3 3 1
-1.66831761548141 1.852986516214 0.375030515715737 NMRK1 1 2 2 1 0
-1.03623654351896 3.23282013232494 0.107859162914609 NMT2 1 9 9 7 1
-0.814436821274472 3.58487840426679 0.175649828110798 NNMT 1 11 12 6 6
-0.88290463209231 4.8908803675184 0.00695932925393711 NNT 1 36 30 20 13
-0.351970071928738 3.44224859130996 0.720202579188271 NNT-AS1 1 10 8 7 6
0.613980564220885 7.30893770331972 0.025593406247597 NOB1 1 109 121 228 108
-0.308222319267041 5.35634552977338 0.300975646543322 NOC3L 1 42 38 39 21
1.26302721359911 2.32189996635044 0.343810074148748 NOCT 1 2 1 5 2
3.22065609055156 1.47794117165914 0.500012206732887 NOD1 1 0 0 1 1
0.321365385593262 5.77239252882091 0.217879899891756 NOL10 1 46 41 57 43
-0.000112635021321958 7.29052685250926 1 NOL11 1 148 140 178 93
1.65370199176971 4.54553845554663 0.000979982288967506 NOL12 1 10 9 44 14
0.942356359329732 1.61035773810372 1 NOL3 1 1 0 2 0
0.0494902551458876 3.14100502009942 1 NOL4L 1 6 6 11 1
-0.170950927596952 3.42033856157204 1 NOL6 1 9 8 3 10
-0.268235882324108 6.36529787015989 0.301654544811607 NOL8 1 91 73 87 41
0.45437350593408 7.78528691792947 0.0630934654213337 NOLC1 1 202 144 254 179
1.17037256670917 4.35383306650294 0.00313111725679947 NOM1 1 12 9 25 19
0.765881316763323 4.7697323393328 0.083103944986671 NOMO1 1 18 17 23 30
-0.576022490416351 4.69956243410528 0.08595021355259 NOMO2 1 26 27 23 10
0.222794707488103 3.20707196393097 0.690128736184878 NOMO3 1 6 6 6 7
-0.295501227178507 8.58292348318942 0.281972685196405 NONO 1 470 319 330 251
1.95838325183523 5.08179511815901 0.000163706497301776 NOP14 1 14 11 33 51
-2.27826899163602 1.32384535871522 1 NOP14-AS1 1 1 0 0 0
-0.379416572897787 7.96147477954119 0.293939677700284 NOP16 1 217 298 282 107
0.399942187679265 5.30850419795984 0.420461085656252 NOP2 1 28 33 25 44
-0.878347845042664 8.13708478486313 0.000433987207271272 NOP58 1 362 313 232 115
3.22062535096575 1.47355462856117 0.500012206732887 NOP9 1 0 0 2 0
2.36764752784486 1.32305258639459 1 NOS2P1 1 0 0 1 0
2.36767826911607 1.32747181650265 1 NOTCH1 1 0 0 0 1
1.64271513395646 2.4876401309039 0.112916183205404 NOTCH2NLA 1 2 1 3 6
3.75307455813034 1.61393457713134 0.25001831009984 NOTCH4 1 0 0 2 1
6.3275147904232 2.82751835333183 0.00081503940312695 NOTUM 1 0 0 4 13
5.54754397594534 2.40353826074203 0.000977874346469707 NPAS1 1 0 0 7 4
-0.876244321494521 3.6986030578492 0.0730836545987271 NPAT 1 15 11 10 3
3.7530438202297 1.60958011374698 0.25001831009984 NPB 1 0 0 3 0
-0.843796722540366 4.22041022056568 0.0489417841441703 NPC1 1 22 17 11 9
2.36767826911607 1.32747181650265 1 NPEPL1 1 0 0 0 1
0.884740234350321 5.31242336118157 0.0361204446364031 NPEPPS 1 28 22 35 46
